"X"	"Y"	"distance"	"Em_routier_150m"
720570	2366650	"94.511110"	"1.14009"
720570	2366670	"114.470994"	"0.97734"
720570	2366690	"134.405241"	"0.65661"
720590	2363590	"134.564830"	"0.0864799"
720590	2363610	"116.847897"	"0.127675"
720590	2363630	"99.130969"	"0.147018"
720590	2363650	"81.414046"	"0.169872"
720590	2363670	"63.595602"	"0.180583"
720590	2363690	"45.878681"	"0.191353"
720590	2363710	"28.214760"	"0.197144"
720590	2363730	"10.546832"	"0.202461"
720590	2363750	"7.219257"	"0.202286"
720590	2363770	"24.936085"	"0.200243"
720590	2363790	"42.652989"	"0.204274"
720590	2363810	"60.369901"	"0.194326"
720590	2363830	"78.086812"	"0.183488"
720590	2363850	"95.803723"	"0.174163"
720590	2363870	"113.467707"	"0.156662"
720590	2363890	"128.371536"	"0.125566"
720590	2363910	"142.285121"	"0.0640928"
720590	2364390	"137.822177"	"0.674121"
720590	2364410	"120.628651"	"1.11055"
720590	2364430	"103.533450"	"1.42098"
720590	2364450	"86.421039"	"1.62611"
720590	2364470	"70.798615"	"1.81533"
720590	2364490	"56.446825"	"1.91475"
720590	2364510	"42.294683"	"2.02236"
720590	2364530	"27.980812"	"2.07221"
720590	2364550	"12.700628"	"2.0866"
720590	2364570	"4.221693"	"2.07425"
720590	2364590	"21.240502"	"2.05448"
720590	2364610	"38.199022"	"1.96366"
720590	2364630	"55.315307"	"1.84702"
720590	2364650	"72.176782"	"1.74385"
720590	2364670	"89.194915"	"1.56516"
720590	2364690	"106.994098"	"1.33388"
720590	2364710	"125.283704"	"1.01866"
720590	2364730	"143.759840"	"0.479015"
720590	2365610	"142.893772"	"0.121797"
720590	2365630	"128.158131"	"0.233558"
720590	2365650	"113.338071"	"0.296488"
720590	2365670	"98.609723"	"0.342905"
720590	2365690	"83.874084"	"0.375868"
720590	2365710	"69.138453"	"0.400493"
720590	2365730	"54.402834"	"0.416124"
720590	2365750	"39.674653"	"0.434043"
720590	2365770	"24.939019"	"0.451789"
720590	2365790	"10.203417"	"0.449872"
720590	2365810	"4.617057"	"0.461565"
720590	2365830	"18.864037"	"0.459858"
720590	2365850	"30.755001"	"0.455638"
720590	2365870	"42.667092"	"0.451599"
720590	2365890	"54.534778"	"0.436022"
720590	2365910	"66.470640"	"0.418739"
720590	2365930	"78.474670"	"0.400309"
720590	2365950	"90.250572"	"0.371294"
720590	2365970	"102.186431"	"0.3334"
720590	2365990	"114.122287"	"0.294854"
720590	2366010	"125.966392"	"0.249287"
720590	2366030	"137.925844"	"0.164798"
720590	2366050	"149.769897"	"0.0682077"
720590	2366410	"145.928287"	"0.312877"
720590	2366430	"126.221624"	"0.821148"
720590	2366450	"106.287353"	"1.0328"
720590	2366470	"86.454036"	"1.20498"
720590	2366490	"66.506934"	"1.32905"
720590	2366510	"46.686459"	"1.41257"
720590	2366530	"26.853202"	"1.46339"
720590	2366550	"6.918926"	"1.48519"
720590	2366570	"12.914449"	"1.47896"
720590	2366590	"32.747820"	"1.44504"
720590	2366610	"52.669199"	"1.38108"
720590	2366630	"72.616237"	"1.2903"
720590	2366650	"92.335690"	"1.19105"
720590	2366670	"112.269955"	"1.05717"
720590	2366690	"132.217041"	"0.721651"
720610	2363590	"143.729984"	"0.0517285"
720610	2363610	"126.013053"	"0.108071"
720610	2363630	"108.450547"	"0.138732"
720610	2363650	"90.579210"	"0.158737"
720610	2363670	"72.862304"	"0.174478"
720610	2363690	"55.198258"	"0.183851"
720610	2363710	"37.379854"	"0.192696"
720610	2363730	"19.764429"	"0.196789"
720610	2363750	"1.946036"	"0.203522"
720610	2363770	"15.616566"	"0.205637"
720610	2363790	"33.487845"	"0.202283"
720610	2363810	"51.204762"	"0.197763"
720610	2363830	"68.868759"	"0.196335"
720610	2363850	"86.310233"	"0.178977"
720610	2363870	"100.141500"	"0.173039"
720610	2363890	"114.055095"	"0.147959"
720610	2363910	"127.806977"	"0.114988"
720610	2363930	"141.720580"	"0.057378"
720610	2364370	"144.848990"	"0.476232"
720610	2364390	"127.615717"	"1.00684"
720610	2364410	"110.461911"	"1.31023"
720610	2364430	"93.268384"	"1.54915"
720610	2364450	"76.173190"	"1.71285"
720610	2364470	"58.979668"	"1.91148"
720610	2364490	"42.594160"	"1.96911"
720610	2364510	"28.304276"	"2.03978"
720610	2364530	"14.072214"	"2.08998"
720610	2364550	"0.255494"	"2.06557"
720610	2364570	"14.702249"	"2.08001"
720610	2364590	"31.721320"	"1.98269"
720610	2364610	"48.680042"	"1.93009"
720610	2364630	"65.699084"	"1.7738"
720610	2364650	"82.657829"	"1.66362"
720610	2364670	"99.676857"	"1.39838"
720610	2364690	"116.695899"	"1.15171"
720610	2364710	"133.769482"	"0.771274"
720610	2365630	"141.516427"	"0.131733"
720610	2365650	"126.865267"	"0.239328"
720610	2365670	"112.045162"	"0.298683"
720610	2365690	"97.316887"	"0.341135"
720610	2365710	"82.496746"	"0.374765"
720610	2365730	"67.845596"	"0.399744"
720610	2365750	"53.025520"	"0.41328"
720610	2365770	"38.374329"	"0.432396"
720610	2365790	"23.638723"	"0.449885"
720610	2365810	"8.986104"	"0.453139"
720610	2365830	"2.950246"	"0.457707"
720610	2365850	"14.793991"	"0.464104"
720610	2365870	"26.729853"	"0.452137"
720610	2365890	"38.665718"	"0.448493"
720610	2365910	"50.441632"	"0.441627"
720610	2365930	"62.377495"	"0.419172"
720610	2365950	"74.313357"	"0.4029"
720610	2365970	"86.157458"	"0.381682"
720610	2365990	"98.093313"	"0.347027"
720610	2366010	"109.960988"	"0.312561"
720610	2366030	"121.965019"	"0.266959"
720610	2366050	"133.740914"	"0.205336"
720610	2366070	"145.678515"	"0.106838"
720610	2366410	"148.230319"	"0.307213"
720610	2366430	"128.409827"	"0.731421"
720610	2366450	"108.475545"	"0.954511"
720610	2366470	"88.756059"	"1.17711"
720610	2366490	"68.821783"	"1.31955"
720610	2366510	"48.988479"	"1.41205"
720610	2366530	"29.041433"	"1.46324"
720610	2366550	"9.107090"	"1.48536"
720610	2366570	"10.726329"	"1.47917"
720610	2366590	"30.546654"	"1.44739"
720610	2366610	"50.367140"	"1.40057"
720610	2366630	"70.314207"	"1.32339"
720610	2366650	"90.147496"	"1.23344"
720610	2366670	"110.081750"	"1.06819"
720610	2366690	"130.028842"	"0.786582"
720610	2366710	"149.735464"	"0.119116"
720630	2363610	"135.332630"	"0.084431"
720630	2363630	"117.615700"	"0.124488"
720630	2363650	"99.898776"	"0.145662"
720630	2363670	"82.080333"	"0.162499"
720630	2363690	"64.464954"	"0.178003"
720630	2363710	"46.646496"	"0.187397"
720630	2363730	"29.083994"	"0.195924"
720630	2363750	"11.265631"	"0.200508"
720630	2363770	"6.349915"	"0.202877"
720630	2363790	"24.168263"	"0.201451"
720630	2363810	"41.986705"	"0.204447"
720630	2363830	"57.997868"	"0.199889"
720630	2363850	"71.911468"	"0.190854"
720630	2363870	"85.825076"	"0.181467"
720630	2363890	"99.576973"	"0.167208"
720630	2363910	"113.408215"	"0.142781"
720630	2363930	"127.321816"	"0.10894"
720630	2363950	"141.235420"	"0.0616783"
720630	2364370	"134.642466"	"0.850318"
720630	2364390	"117.448949"	"1.23546"
720630	2364410	"100.196843"	"1.493"
720630	2364430	"83.101652"	"1.65697"
720630	2364450	"65.908122"	"1.83102"
720630	2364470	"48.714608"	"1.92841"
720630	2364490	"31.521132"	"2.02541"
720630	2364510	"14.485545"	"2.06724"
720630	2364530	"0.000000"	"2.08678"
720630	2364550	"14.152136"	"2.07422"
720630	2364570	"28.466001"	"2.02255"
720630	2364590	"42.768864"	"1.97286"
720630	2364610	"59.221385"	"1.82916"
720630	2364630	"76.337689"	"1.72215"
720630	2364650	"93.199163"	"1.51755"
720630	2364670	"110.218205"	"1.24466"
720630	2364690	"127.237255"	"0.937993"
720630	2364710	"144.098721"	"0.430455"
720630	2365650	"140.300694"	"0.14288"
720630	2365670	"125.565065"	"0.242746"
720630	2365690	"110.829446"	"0.295766"
720630	2365710	"96.101133"	"0.337885"
720630	2365730	"81.365491"	"0.372078"
720630	2365750	"66.629855"	"0.395464"
720630	2365770	"51.894229"	"0.412357"
720630	2365790	"37.227130"	"0.430754"
720630	2365810	"25.083352"	"0.447896"
720630	2365830	"13.239100"	"0.455635"
720630	2365850	"1.236442"	"0.453904"
720630	2365870	"10.540958"	"0.4612"
720630	2365890	"22.568576"	"0.45544"
720630	2365910	"34.344521"	"0.447266"
720630	2365930	"46.348513"	"0.449041"
720630	2365950	"58.124418"	"0.420454"
720630	2365970	"70.128515"	"0.402816"
720630	2365990	"82.156090"	"0.389438"
720630	2366010	"93.931995"	"0.362416"
720630	2366030	"105.936061"	"0.328109"
720630	2366050	"117.803703"	"0.286714"
720630	2366070	"128.939268"	"0.239643"
720630	2366090	"139.908572"	"0.15126"
720630	2366430	"130.711855"	"0.653278"
720630	2366450	"110.663741"	"0.93388"
720630	2366470	"90.944267"	"1.14348"
720630	2366490	"70.997197"	"1.29859"
720630	2366510	"51.176689"	"1.40042"
720630	2366530	"31.356222"	"1.45794"
720630	2366550	"11.409134"	"1.4863"
720630	2366570	"8.525279"	"1.48647"
720630	2366590	"28.358457"	"1.46146"
720630	2366610	"48.191792"	"1.42686"
720630	2366630	"68.126005"	"1.35107"
720630	2366650	"87.832643"	"1.23592"
720630	2366670	"107.779730"	"1.06989"
720630	2366690	"127.714005"	"0.813483"
720630	2366710	"147.547263"	"0.201271"
720650	2363610	"144.497785"	"0.0490066"
720650	2363630	"126.780858"	"0.104137"
720650	2363650	"109.063937"	"0.134567"
720650	2363670	"91.245487"	"0.152614"
720650	2363690	"73.682988"	"0.167402"
720650	2363710	"55.864575"	"0.18107"
720650	2363730	"38.200781"	"0.188728"
720650	2363750	"20.430721"	"0.195259"
720650	2363770	"2.713800"	"0.201538"
720650	2363790	"15.003124"	"0.206339"
720650	2363810	"29.929549"	"0.204972"
720650	2363830	"43.760839"	"0.197746"
720650	2363850	"57.674426"	"0.203245"
720650	2363870	"71.426311"	"0.188823"
720650	2363890	"85.257582"	"0.181064"
720650	2363910	"99.171173"	"0.159544"
720650	2363930	"113.084771"	"0.1389"
720650	2363950	"126.916033"	"0.112604"
720650	2363970	"140.747312"	"0.0698706"
720650	2364350	"141.472619"	"0.607159"
720650	2364370	"124.377403"	"1.17317"
720650	2364390	"107.125305"	"1.44051"
720650	2364410	"89.931776"	"1.62486"
720650	2364430	"72.836581"	"1.76477"
720650	2364450	"55.643057"	"1.91448"
720650	2364470	"38.547867"	"1.9647"
720650	2364490	"21.354348"	"2.0573"
720650	2364510	"4.259192"	"2.09788"
720650	2364530	"12.934364"	"2.05336"
720650	2364550	"28.142543"	"2.07351"
720650	2364570	"42.374910"	"1.98269"
720650	2364590	"56.688754"	"1.89768"
720650	2364610	"70.854215"	"1.77928"
720650	2364630	"86.773386"	"1.62973"
720650	2364650	"103.740510"	"1.35926"
720650	2364670	"120.759561"	"1.06997"
720650	2364690	"137.718277"	"0.655636"
720650	2365670	"138.930719"	"0.153411"
720650	2365690	"124.272180"	"0.24049"
720650	2365710	"109.459424"	"0.291993"
720650	2365730	"94.723782"	"0.334874"
720650	2365750	"79.988147"	"0.368327"
720650	2365770	"65.439157"	"0.393137"
720650	2365790	"52.979874"	"0.411912"
720650	2365810	"41.043999"	"0.428791"
720650	2365830	"29.108128"	"0.446219"
720650	2365850	"17.172264"	"0.451978"
720650	2365870	"5.396316"	"0.455437"
720650	2365890	"6.539557"	"0.458979"
720650	2365910	"18.383781"	"0.460791"
720650	2365930	"30.411289"	"0.444026"
720650	2365950	"42.347153"	"0.447558"
720650	2365970	"54.214924"	"0.428281"
720650	2365990	"66.127131"	"0.408402"
720650	2366010	"77.994790"	"0.397592"
720650	2366030	"89.998835"	"0.377557"
720650	2366050	"101.293753"	"0.342557"
720650	2366070	"112.326089"	"0.304425"
720650	2366090	"123.327723"	"0.263295"
720650	2366110	"134.360082"	"0.1912"
720650	2366130	"145.361695"	"0.103205"
720650	2366430	"132.900065"	"0.596203"
720650	2366450	"112.965757"	"0.931861"
720650	2366470	"93.145303"	"1.14165"
720650	2366490	"73.198174"	"1.28597"
720650	2366510	"53.364903"	"1.38518"
720650	2366530	"33.544417"	"1.45117"
720650	2366550	"13.597372"	"1.48746"
720650	2366570	"6.223163"	"1.49582"
720650	2366590	"26.043694"	"1.47644"
720650	2366610	"45.990711"	"1.42995"
720650	2366630	"65.811202"	"1.35165"
720650	2366650	"85.644437"	"1.23706"
720650	2366670	"105.591532"	"1.07153"
720650	2366690	"125.411976"	"0.819239"
720650	2366710	"145.245248"	"0.290558"
720670	2363630	"136.047564"	"0.0794223"
720670	2363650	"118.383505"	"0.116485"
720670	2363670	"100.565063"	"0.138805"
720670	2363690	"82.848139"	"0.156144"
720670	2363710	"65.131221"	"0.171031"
720670	2363730	"47.467244"	"0.184563"
720670	2363750	"29.697439"	"0.192199"
720670	2363770	"12.334487"	"0.198669"
720670	2363790	"1.617541"	"0.20189"
720670	2363810	"15.530786"	"0.201378"
720670	2363830	"29.362116"	"0.209548"
720670	2363850	"43.196311"	"0.198878"
720670	2363870	"57.027549"	"0.194932"
720670	2363890	"70.858835"	"0.191287"
720670	2363910	"84.693052"	"0.175523"
720670	2363930	"98.603707"	"0.155925"
720670	2363950	"112.599611"	"0.140423"
720670	2363970	"124.989597"	"0.117612"
720670	2363990	"137.154094"	"0.0797834"
720670	2364010	"149.227790"	"0.0324838"
720670	2364330	"148.401076"	"0.364933"
720670	2364350	"131.207561"	"1.03191"
720670	2364370	"114.112343"	"1.38366"
720670	2364390	"96.860236"	"1.59024"
720670	2364410	"79.666712"	"1.73758"
720670	2364430	"62.571512"	"1.89132"
720670	2364450	"45.377996"	"1.93751"
720670	2364470	"28.282797"	"2.04784"
720670	2364490	"11.089308"	"2.06376"
720670	2364510	"6.005910"	"2.06481"
720670	2364530	"23.199438"	"2.09105"
720670	2364550	"40.451516"	"2.01115"
720670	2364570	"56.365296"	"1.97089"
720670	2364590	"70.679147"	"1.8148"
720670	2364610	"84.912802"	"1.71919"
720670	2364630	"99.133146"	"1.49014"
720670	2364650	"114.538075"	"1.21448"
720670	2364670	"131.240586"	"0.805007"
720670	2364690	"148.259626"	"0.292926"
720670	2365690	"137.792081"	"0.15612"
720670	2365710	"122.979319"	"0.235094"
720670	2365730	"108.320826"	"0.287982"
720670	2365750	"93.661595"	"0.331085"
720670	2365770	"80.944775"	"0.364662"
720670	2365790	"69.077035"	"0.39074"
720670	2365810	"56.981206"	"0.410852"
720670	2365830	"45.205283"	"0.425422"
720670	2365850	"33.269411"	"0.4422"
720670	2365870	"21.425353"	"0.451542"
720670	2365890	"9.397694"	"0.458318"
720670	2365910	"2.446782"	"0.455641"
720670	2365930	"14.314221"	"0.456903"
720670	2365950	"26.250046"	"0.450421"
720670	2365970	"38.094081"	"0.445509"
720670	2365990	"50.029941"	"0.440521"
720670	2366010	"62.034056"	"0.414738"
720670	2366030	"73.711219"	"0.400336"
720670	2366050	"84.680543"	"0.387215"
720670	2366070	"95.649884"	"0.357435"
720670	2366090	"106.651501"	"0.322683"
720670	2366110	"117.716180"	"0.280263"
720670	2366130	"128.685477"	"0.229553"
720670	2366150	"139.654788"	"0.151613"
720670	2366430	"135.101080"	"0.555415"
720670	2366450	"115.153960"	"0.92963"
720670	2366470	"95.447310"	"1.14025"
720670	2366490	"75.500196"	"1.28481"
720670	2366510	"55.780795"	"1.38443"
720670	2366530	"35.732620"	"1.45059"
720670	2366550	"15.798434"	"1.48728"
720670	2366570	"3.921166"	"1.49588"
720670	2366590	"23.868315"	"1.47683"
720670	2366610	"43.688687"	"1.43053"
720670	2366630	"63.522002"	"1.3525"
720670	2366650	"83.456234"	"1.23819"
720670	2366670	"103.390522"	"1.07278"
720670	2366690	"123.223773"	"0.821708"
720670	2366710	"143.044230"	"0.368214"
720690	2363630	"145.318512"	"0.0436684"
720690	2363650	"127.548664"	"0.0927603"
720690	2363670	"109.831748"	"0.124725"
720690	2363690	"92.114842"	"0.145475"
720690	2363710	"74.450792"	"0.161057"
720690	2363730	"56.748110"	"0.174003"
720690	2363750	"40.531876"	"0.185181"
720690	2363770	"26.695317"	"0.192148"
720690	2363790	"12.781692"	"0.198991"
720690	2363810	"1.054263"	"0.207033"
720690	2363830	"14.883915"	"0.201988"
720690	2363850	"28.715220"	"0.202313"
720690	2363870	"42.546564"	"0.202602"
720690	2363890	"56.542392"	"0.190671"
720690	2363910	"70.373669"	"0.190462"
720690	2363930	"84.287256"	"0.171492"
720690	2363950	"97.001062"	"0.157754"
720690	2363970	"109.005271"	"0.143508"
720690	2363990	"121.239247"	"0.121705"
720690	2364010	"133.312947"	"0.0894233"
720690	2364030	"145.546930"	"0.0455473"
720690	2364330	"138.136014"	"0.834035"
720690	2364350	"120.982239"	"1.29219"
720690	2364370	"103.847285"	"1.54259"
720690	2364390	"86.595168"	"1.71762"
720690	2364410	"69.401651"	"1.86027"
720690	2364430	"52.404796"	"1.94125"
720690	2364450	"35.211256"	"2.0207"
720690	2364470	"18.017733"	"2.05081"
720690	2364490	"0.825165"	"2.0893"
720690	2364510	"16.270979"	"2.06873"
720690	2364530	"33.464513"	"2.03276"
720690	2364550	"50.716567"	"1.99446"
720690	2364570	"67.811764"	"1.87915"
720690	2364590	"84.751079"	"1.78521"
720690	2364610	"98.901924"	"1.60294"
720690	2364630	"113.135519"	"1.33986"
720690	2364650	"127.339635"	"1.0011"
720690	2364670	"142.573125"	"0.434554"
720690	2365710	"136.499215"	"0.150669"
720690	2365730	"121.965662"	"0.229582"
720690	2365750	"108.885125"	"0.284323"
720690	2365770	"97.041914"	"0.326299"
720690	2365790	"85.014267"	"0.360973"
720690	2365810	"73.078391"	"0.387993"
720690	2365830	"61.234276"	"0.406244"
720690	2365850	"49.298400"	"0.425688"
720690	2365870	"37.362527"	"0.437753"
720690	2365890	"25.586603"	"0.451942"
720690	2365910	"13.650736"	"0.452823"
720690	2365930	"1.714912"	"0.458895"
720690	2365950	"10.129369"	"0.454528"
720690	2365970	"22.065153"	"0.457595"
720690	2365990	"34.024732"	"0.443022"
720690	2366010	"45.936841"	"0.444348"
720690	2366030	"57.034998"	"0.424468"
720690	2366050	"67.909049"	"0.406813"
720690	2366070	"78.973687"	"0.395264"
720690	2366090	"89.975281"	"0.37298"
720690	2366110	"101.007686"	"0.338032"
720690	2366130	"112.072331"	"0.297367"
720690	2366150	"122.978578"	"0.259837"
720690	2366170	"134.043240"	"0.192237"
720690	2366190	"144.949518"	"0.107675"
720690	2366430	"137.289280"	"0.517534"
720690	2366450	"117.455988"	"0.927198"
720690	2366470	"97.635509"	"1.13835"
720690	2366490	"77.688404"	"1.28398"
720690	2366510	"57.981747"	"1.38423"
720690	2366530	"38.034662"	"1.45083"
720690	2366550	"18.087748"	"1.48752"
720690	2366570	"1.721928"	"1.49635"
720690	2366590	"21.667229"	"1.47746"
720690	2366610	"41.500493"	"1.43163"
720690	2366630	"61.320944"	"1.35373"
720690	2366650	"81.154221"	"1.23935"
720690	2366670	"101.088488"	"1.07455"
720690	2366690	"121.035572"	"0.82439"
720690	2366710	"140.856022"	"0.441347"
720710	2363650	"136.766722"	"0.0666017"
720710	2363670	"119.049792"	"0.103615"
720710	2363690	"101.355202"	"0.128652"
720710	2363710	"84.217754"	"0.148991"
720710	2363730	"68.755314"	"0.164398"
720710	2363750	"54.846008"	"0.177676"
720710	2363770	"41.011633"	"0.187821"
720710	2363790	"27.180437"	"0.19689"
720710	2363810	"13.184459"	"0.196555"
720710	2363830	"0.571643"	"0.201775"
720710	2363850	"14.398770"	"0.205396"
720710	2363870	"28.312400"	"0.202914"
720710	2363890	"42.143634"	"0.19743"
720710	2363910	"55.974930"	"0.192736"
720710	2363930	"69.103293"	"0.185772"
720710	2363950	"81.177001"	"0.174261"
720710	2363970	"93.341504"	"0.159819"
720710	2363990	"105.484703"	"0.146076"
720710	2364010	"117.488901"	"0.125528"
720710	2364030	"129.722878"	"0.0989567"
720710	2364050	"141.887376"	"0.058191"
720710	2364310	"142.944262"	"0.601162"
720710	2364330	"127.220994"	"1.17361"
720710	2364350	"110.717165"	"1.49269"
720710	2364370	"93.680522"	"1.65941"
720710	2364390	"76.487012"	"1.8475"
720710	2364410	"59.234901"	"1.92603"
720710	2364430	"42.139720"	"1.99315"
720710	2364450	"24.946183"	"2.06575"
720710	2364470	"7.851069"	"2.09533"
720710	2364490	"9.342528"	"2.05495"
720710	2364510	"26.437735"	"2.06129"
720710	2364530	"43.631226"	"2.01535"
720710	2364550	"60.883340"	"1.91721"
720710	2364570	"77.919917"	"1.80925"
720710	2364590	"95.172010"	"1.70082"
720710	2364610	"112.267203"	"1.45514"
720710	2364630	"127.125920"	"1.17419"
720710	2364650	"141.359591"	"0.593916"
720710	2365730	"136.870336"	"0.139357"
720710	2365750	"124.823262"	"0.226049"
720710	2365770	"112.979133"	"0.278535"
720710	2365790	"101.043251"	"0.321961"
720710	2365810	"89.107370"	"0.357664"
720710	2365830	"77.171492"	"0.383324"
720710	2365850	"65.327415"	"0.403452"
720710	2365870	"53.459702"	"0.425981"
720710	2365890	"41.523834"	"0.431053"
720710	2365910	"29.679733"	"0.450212"
720710	2365930	"17.743871"	"0.452225"
720710	2365950	"5.808037"	"0.460428"
720710	2365970	"6.127925"	"0.45363"
720710	2365990	"17.995708"	"0.455063"
720710	2366010	"29.294124"	"0.448607"
720710	2366030	"40.358782"	"0.446228"
720710	2366050	"51.328135"	"0.436675"
720710	2366070	"62.329767"	"0.41244"
720710	2366090	"73.362140"	"0.398377"
720710	2366110	"84.426790"	"0.383671"
720710	2366130	"95.491447"	"0.352583"
720710	2366150	"106.397718"	"0.317446"
720710	2366170	"117.525435"	"0.28027"
720710	2366190	"128.431694"	"0.229806"
720710	2366210	"139.401010"	"0.154314"
720710	2366430	"139.591301"	"0.468633"
720710	2366450	"119.770832"	"0.924914"
720710	2366470	"99.823711"	"1.13686"
